year,jurisdiction,area_ha,tmean_c,tmax_c,precip_mm
2013,Yukon,170092.05236344656,9.030949194857907,13.588897797596449,343.23059956679003
2014,Yukon,3213.65426635989,8.461973521183436,12.886652500347015,356.0950915802629
2015,Yukon,147116.79384107154,8.565392785086459,12.85551939277027,388.2918593615887
2016,Yukon,19062.65771636,9.366933775925904,13.762782027628928,372.60297972853834
2017,Yukon,326067.2496928579,9.42108013929428,13.977189904190942,337.87360334339104
2018,Yukon,74673.73431595332,8.138746564561751,12.597692674294978,363.5454030069805
2019,Yukon,268699.0572678417,9.564921605146644,14.07423589799607,306.5567761314787
2020,Yukon,16080.294725370002,8.003232589617514,12.275335548501223,399.0143790678909
2021,Yukon,134558.98312307431,8.682836764525504,13.044392909362804,341.1286382646277
2022,Yukon,194286.55253565553,8.84951680614749,13.26679420155494,346.0302833383912
2023,Yukon,333955.5592805471,10.579162289953487,15.168412880730704,314.49231357904483
2024,Yukon,182064.92624758775,9.204221651751691,13.661021607484397,346.6445371455455
2025,Yukon,166753.68838933698,9.362988544637124,13.775460292528404,329.19964007497964
1972,Canada,587967.2363103372,9.183688322812337,14.216128477618389,358.5030803664889
1973,Canada,1821107.9164061125,10.918342177630352,15.702398895246532,393.5080739644832
1974,Canada,899596.110618936,9.261424909526392,13.939972907351757,399.9123498411812
1975,Canada,798909.414483223,10.597272488277085,15.380788906882072,381.429353135596
1976,Canada,2305888.5350469816,10.644672224725502,15.673274306928494,398.0269781820779
1977,Canada,1187695.90584773,10.174863009951851,14.871138667958762,403.0708700787892
1978,Canada,251734.69890301427,9.44296947696263,14.340006040676332,399.6074789044248
1979,Canada,2524932.096135195,10.311255939757396,15.215911478585062,385.9954290669972
1980,Canada,4724178.44596979,10.31907282686219,15.093767639190846,409.82954090973
1981,Canada,5115169.354412469,10.98722009984542,15.993001570511236,354.36339335623103
1982,Canada,1660744.3071484352,10.096090010722923,14.873022679324036,377.6625931578444
1983,Canada,1806190.868030584,10.22857491507144,15.110244930616227,400.6985902244672
1984,Canada,878336.1651032583,10.405003131279182,15.086336049435854,417.5193755777628
1985,Canada,699843.8928349295,9.927719145165128,14.719301163965843,381.8690478168019
1986,Canada,815048.2530262787,9.912331008126168,14.835449609378868,390.1076604553487
1987,Canada,899917.1932731316,10.724364386363591,15.622079478730713,384.13534964045823
1988,Canada,1219952.114788911,10.800086665685535,15.724883106418027,409.9847596404902
1989,Canada,6686602.691774016,11.360943599989078,16.421356401356086,360.0159528087378
1990,Canada,870341.8673072709,10.681343993461272,15.634453551948486,363.20360978245435
1991,Canada,1552152.4844242362,11.163646808542444,16.03624214891642,387.9338159171926
1992,Canada,885461.2711130204,9.20700054249778,14.085401289924675,388.04470261891606
1993,Canada,1964112.9149341611,10.40755652952355,15.120581520085892,412.45600996092975
1994,Canada,5044113.752490084,11.23902253499628,16.170677961798237,379.93354476092003
1995,Canada,5769735.632826805,11.21717084439881,16.175722096433756,368.1749250710716
1996,Canada,1780583.1208527775,10.475867971814058,15.202673251470834,389.1670094158549
1997,Canada,705664.1602011016,10.643880575502171,15.364535836760517,421.2098757858249
1998,Canada,4115857.3729950534,12.264155542701097,17.093120771645257,373.0740375305923
1999,Canada,1655042.8395218328,11.144733169063102,15.974418300013793,422.7994775250189
2000,Canada,586732.5024955524,9.855132604565648,14.432042934548445,422.33563245487863
2001,Canada,635293.3106040108,11.215772057985282,15.998722257075794,405.18370796776003
2002,Canada,2586399.8753707404,10.033126999776647,14.772733403163116,403.0391796206538
2003,Canada,1770470.59794323,11.24425200629173,16.150255999448643,381.9049728022455
2004,Canada,2850388.3927132534,9.756121137899326,14.471873626444907,391.5896085737272
2005,Canada,1630496.054128111,10.961180031753578,15.768021768147683,416.4908777250782
2006,Canada,1872932.7762618223,11.73608740713489,16.582603837803994,380.2483880732818
2007,Canada,1529234.4006847416,10.54098965773545,15.27141414092534,421.66102559663216
2008,Canada,1381117.5544788828,10.803776980364487,15.50693958700991,405.84796454868035
2009,Canada,772218.3420554835,10.323419141858524,15.081982880757796,382.98789349999714
2010,Canada,2809398.0734855123,11.124145210076612,15.775112468922755,413.4243410288828
2011,Canada,1931019.9490655623,11.265353390589569,16.063206305251104,403.7924545054997
2012,Canada,1631316.454628344,12.061171330159276,16.901557398828345,381.6394317546744
2013,Canada,3960696.3366418304,11.52359627264273,16.49294361117652,385.9425496544719
2014,Canada,3854397.5931742503,11.299678565411146,16.14545166948203,387.845493946542
2015,Canada,3355253.0254983436,11.374224004730955,16.244104516197723,402.4800537724319
2016,Canada,1211066.274655777,11.674382106239346,16.457907888970716,421.95830689962054
2017,Canada,3019094.435347935,11.679568796496913,16.556149063132064,385.3444134927032
2018,Canada,1844602.5672087695,10.703305437009758,15.721710047012987,395.36842467896906
2019,Canada,1608342.1818216557,10.72364737948665,15.392379895165513,410.28620215605184
2020,Canada,216444.40357443332,10.885075376309207,15.52100637862991,453.8962122106241
2021,Canada,3802855.174730158,11.697984107121139,16.58335120055713,396.579034759445
2022,Canada,1458488.9499306842,11.867722757906924,16.785451608577283,396.5423117830549
2023,Canada,14796428.054547966,13.418996586476394,18.515310647028773,352.29511361107336
2024,Canada,4918346.570316097,12.732074971862184,17.63974865656645,383.6764425034586
2025,Canada,7307708.670613613,12.191625021422922,17.244068445119062,354.05482110408
